"stop_id","stop_name","stop_lat","stop_lon","stop_code","stop_desc","zone_id","wheelchair_boarding"
765,"Vigo Rendena-Biv.Val S.Val.",46.082037,10.722143,"2370BV",,"2370",
766,"Pelugo",46.087078,10.722714,"2380",,"2380",
767,"Pelugo-Artigianato",46.087762,10.725076,"2380SU",,"2380",
768,"Borzago",46.098857,10.734738,"2390",,"2390",
769,"Spiazzo Rendena",46.103133,10.737692,"2400",,"2400",
770,"Mortaso",46.106646,10.73986,"2410",,"2400",
771,"Spiazzo Rend.-Concess.Cozzio",46.110256,10.747428,"2400CC",,"2400",
772,"Strembo-Bivio Bocenago",46.118283,10.752807,"2420BB",,"2420",
773,"Strembo",46.12033,10.751979,"2420",,"2420",
774,"Caderzone",46.128703,10.756516,"2430",,"2430",
775,"Caderzone-Off. Alfa Romeo",46.131332,10.76403,"2430OF",,"2430",
776,"Giustino",46.146117,10.768271,"2440",,"2440",
777,"Giustino-Hotell Royal",46.152049,10.766492,"2440HV",,"2440",
778,"Pinzolo",46.157164,10.765988,"2450",,"2450",
779,"Pinzolo-Funivie",46.163441,10.765458,"2450FU",,"2450",
780,"Carisolo",46.16932,10.764149,"2460",,"2460",
781,"Carisolo-Pinemonte Basso",46.187677,10.772545,"2460PB",,"2460",
782,"S.Antonio di M.-Camping Faè",46.185864,10.779174,"2470CF",,"2470",
783,"S.Antonio di M.-Biv.V.Nambr.",46.188184,10.777525,"2470VN",,"2470",
784,"S.Antonio di M.-Vigili Fuoco",46.190111,10.78614,"2470VV",,"2470",
785,"S.Antonio di Mavignola",46.191315,10.789134,"2470",,"2470",
786,"S.Antonio di M.-Rio Fornas",46.193845,10.795955,"2470VF",,"2470",
787,"S.Antonio di M.-Rio V.Rastrel",46.195038,10.795644,"2470RI",,"2470",
788,"S.Antonio di M.-Palù",46.197238,10.797155,"2470PA",,"2470",
789,"S.Antonio di M.-Mumble Fratè",46.200599,10.804013,"2470MF",,"2470",
790,"Madonna di C.-Loc.Fontanella",46.208856,10.820246,"0957FO",,"0957",
791,"Madonna di C.-H. Lorenzetti",46.214137,10.822365,"0957HL",,"0957",
792,"Madonna di C.-Hotel Betulla",46.220872,10.822457,"0957HB",,"0957",
793,"Madonna di Campiglio-Vvff",46.22452,10.82538,"0957VF",,"0957",
794,"Madonna di C.-Laghetto",46.226019,10.827868,"0957LG",,"0957",
795,"M.Campiglio Des Alpes",46.230343,10.827885,"0957DS",,"0957",
796,"M.Campiglio Pradalago",46.234031,10.826079,"0957FP",,"0957",
797,"Madonna di C.-Hotel Dahu",46.234409,10.823829,"0957HD",,"0957",
798,"M.Campiglio Brenta Alta",46.231942,10.826145,"0957",,"0957",
799,"Madonna di C.-Biv. V.Nambino",46.235465,10.826428,"0957VN",,"0957",
800,"Funivia Grostè",46.236312,10.835363,"0957GR",,"0958",
801,"Campo Carlomagno",46.242978,10.840032,"0958",,"0958",
803,"Campo Carlomagno",46.243225,10.840253,"0958RR",,"0958",
804,"Funivia Grostè",46.236409,10.835464,"0957RR",,"0958",
805,"S.Massenza",46.065484,10.980462,"2101",,"2101",
807,"Madonna di C.-Loc.Fontanella",46.208587,10.819861,"0957FR",,"0957",
808,"S.Antonio di M.-Mumble Fratè",46.200492,10.803664,"2470MR",,"2470",
809,"S.Antonio di Mavignola",46.191346,10.788902,"2470RR",,"2470",
811,"S.Antonio di M.-Vigili Fuoco",46.19003,10.785593,"2470VR",,"2470",
812,"S.Antonio di M.-Biv.V.Nambr.",46.188256,10.778149,"2470NR",,"2470",
813,"S.Antonio di M.-Camping Faè",46.185659,10.778454,"2470CR",,"2470",
814,"Carisolo",46.169099,10.763891,"2460RR",,"2460",
815,"Pinzolo-Funivie",46.163723,10.765273,"2450FR",,"2450",
816,"Giustino-Hotel Royal",46.153492,10.766254,"2440HR",,"2440",
817,"Strembo-Bivio Bocenago",46.118149,10.752738,"2420BR",,"2420",
818,"Spiazzo Rend.-Conc.Cozzio",46.110693,10.747687,"2400CR",,"2400",
819,"Mortaso",46.106524,10.739585,"2410RR",,"2400",
820,"Spiazzo Rendena",46.102588,10.736821,"2400RR",,"2400",
821,"Borzago",46.098884,10.73479,"2390RR",,"2390",
822,"Pelugo-Artigianato",46.08802,10.725278,"2380SR",,"2380",
823,"Vigo Rendena-Biv.Val S.Val.",46.082368,10.722321,"2370BR",,"2370",
824,"Vigo Rendena",46.078901,10.719153,"2370RR",,"2370",
825,"Darè",46.075878,10.717528,"2360RR",,"2360",
826,"Iavrè",46.068841,10.711465,"2350RR",,"2350",
827,"Verdesina Bivio",46.056766,10.716638,"2291RR",,"2291",
829,"Tione-Via Circonvallaz.",46.040014,10.727518,"2290CR",,"2290",
830,"Terlago",46.097757,11.04474,"2021",,"2021",
831,"Covelo Bivio",46.098388,11.022717,"2022BS",,"2023",
832,"Covelo-Via N.Pooli",46.096643,11.018074,"2022VP",,"2023",
833,"Covelo",46.09829,11.019005,"2022",,"2023",
834,"Maso Ariol",46.106105,11.026542,"2025",,"2023",
835,"Monte Terlago-Bivio",46.108224,11.03594,"2023BV",,"2023",
836,"Monte Terlago-P.Zza",46.109656,11.037895,"2023",,"2023",
837,"Monte Terlago Vallene",46.108947,11.042851,"2023VL",,"2023",
838,"Monte Terlago-H. 2 Laghi",46.112079,11.046119,"2023AL",,"2023",
839,"Cadine",46.088855,11.064513,"2010RR",,"2010",
841,"Trento-Maso Pedrotti",46.07556,11.098223,"0001MP",,"0001",
842,"Trento-Loc. S.Antonio",46.069885,11.100439,"0001SA",,"0001",
843,"Sardagna-Maso Scala",46.069871,11.097749,"2620MS",,"2620",
844,"Sardagna",46.064848,11.09729,"2620",,"2620",
845,"Sardagna-Tornante Sp 85",46.071418,11.086984,"2620TO",,"2620",
846,"Candriai",46.065417,11.083408,"2630",,"2630",
848,"Centro A.Degasperi",46.059629,11.077756,"2631",,"2631",
849,"Vaneze-Bivio Prà Della Fava",46.056968,11.076349,"2640BP",,"2640",
850,"Bolbeno-Bivio",46.034112,10.735532,"2271BR",,"2270",
851,"Zuclo Bivio-Segh. Tonello",46.03851,10.744194,"2268RR",,"2270",
852,"Zuclo Morace Antichità R",46.041911,10.753684,"2270VR",,"2240",
853,"Preore-Loc. Signor",46.044911,10.752913,"2251SR",,"2240",
854,"Ragoli",46.05093,10.776372,"2250RR",,"2240",
855,"Ragoli-Pez",46.05094,10.780061,"2250PR",,"2240",
856,"Zuclo Morace Antichità",46.041984,10.753583,"2270VE",,"2240",
857,"Saone",46.042536,10.766228,"2260WR",,"2240",
858,"Ponte Ragoli-Ss.237 Dir.Sarche",46.050263,10.786769,"2240PP",,"2240",
859,"Ponte Arche-Bel Sit",46.036139,10.864628,"2180BR",,"2180",
861,"Comano Terme",46.041141,10.882865,"2170RR",,"2180",
863,"Padergnone",46.061989,10.989465,"2090RR",,"2090",
865,"Vigolo Baselga-Ss45",46.080844,11.043572,"2030RR",,"2030",
869,"Sarche-Cassa Rurale",46.046415,10.952067,"2120",,"2120",
870,"Sarche-Centro Comm.",46.046442,10.952107,"2120RR",,"2120",
871,"Vaneze",46.051918,11.071938,"2640",,"2640",
872,"Vaneze-Sp.85",46.051411,11.069391,"2640PA",,"2640",
873,"Vaneze-Norge",46.049242,11.06666,"2645",,"2645",
874,"Vaneze-Baita Montesel",46.045839,11.065184,"2640MO",,"2645",
875,"Vaneze-Ex Snack Bar",46.044388,11.060838,"2640TO",,"2650",
877,"Viote",46.021402,11.041172,"2660",,"2660",
878,"Vason",46.039193,11.058396,"2650RR",,"2650",
879,"Vaneze-Baita Montesel",46.046329,11.065049,"2640MR",,"2645",
880,"Candriai",46.065443,11.083978,"2630RR",,"2630",
881,"Trento-Loc.Conotter",46.07676,11.099989,"0001CR",,"0001",
884,"Zuclo",46.03416,10.747301,"2270",,"2270",
885,"Bolbeno",46.032567,10.737551,"2271",,"2270",
887,"Coltura",46.058271,10.793851,"2272",,"2240",
889,"Preore Bivio Montagne",46.046119,10.756556,"2251BM",,"2240",
890,"Montagne Cort",46.050723,10.753627,"2281",,"2280",
891,"Montagne Larzana",46.058445,10.751304,"2282",,"2280",
892,"Montagne Binio",46.065609,10.75514,"2280",,"2280",
894,"Zuclo",46.034087,10.747095,"2270RR",,"2270",
895,"Pinzolo",46.157196,10.7644,"2450RR",,"2450",
896,"Fraveggio Bivio",46.078617,10.993865,"2041",,"2040",
897,"Lon",46.084137,10.992654,"2042",,"2040",
898,"Ciago",46.089243,11.004842,"2043",,"2040",
899,"Margone Bivio",46.067428,10.973743,"2044",,"2045",
900,"Ranzo",46.06411,10.942541,"2045",,"2045",
901,"Margone",46.068219,10.963864,"2046",,"2045",
903,"Ciago-Sp. 18 Civ.1",46.089161,11.008008,"2043SP",,"2040",
905,"Margone Bivio",46.06794,10.973813,"2044RR",,"2045",
906,"Lon-Rist. Fior di Roccia",46.084858,10.991606,"2042FR",,"2040",
909,"Borgo Valsugana-C.Intermodale",46.05246,11.463496,"4400",,"4400",
910,"Borgo Vals.-Ospedale",46.056441,11.464242,"4400OS",,"4400",
911,"Borgo Vals.-Valli",46.055483,11.469823,"4400VA",,"4400",
912,"Castelnuovo-Malerba",46.053807,11.481145,"4460",,"4450",
913,"Castelnuovo",46.052197,11.49428,"4450",,"4450",
914,"Strigno-Stazione Fs",46.051474,11.514737,"4449",,"4449",
915,"Agnedo-Incrocio",46.051,11.52501,"4451IN",,"4451",
916,"Agnedo",46.052516,11.528682,"4451",,"4451",
917,"Agnedo-Via Per Ospedaletto",46.048287,11.531302,"4451VO",,"4451",
918,"Agnedo-Via Per Ospedaletto 8",46.046836,11.542288,"4451VS",,"4451",
919,"Ospedaletto",46.044851,11.550784,"4452",,"4452",
920,"Ospedaletto-Ss/F.S.",46.04159,11.54869,"4452FS",,"4452",
921,"Ospedaletto Loc. Barricata",46.036355,11.561032,"4452NP",,"4452",
922,"Ospedaletto-Via Pradenella",46.03387,11.573069,"4452VP",,"4452",
923,"Tollo",46.028363,11.587738,"4453",,"4453",
924,"Grigno",46.015036,11.635237,"4454",,"4454",
925,"Grigno-Segheria",46.015219,11.636698,"4454SE",,"4454",
926,"Palù di Grigno",46.0073,11.654865,"4456",,"4456",
927,"Serafini",46.004039,11.660404,"4455",,"4455",
928,"Belvederi di Grigno",46.001081,11.665287,"4498",,"4498",
929,"Tezze-Via Masetto Vecchio 16",45.993791,11.670273,"4457VM",,"4457",
930,"Tezze",45.991214,11.671734,"4457",,"4457",
931,"Martincelli",45.977982,11.680805,"4458",,"4458",
932,"Primolano-Alb.Giardino",45.965203,11.70706,"4490",,"4490",
933,"Ospedaletto",46.044687,11.550965,"4452RR",,"4452",
934,"Canezza-Bivio",46.076785,11.275863,"4112BV",,"4112",
935,"Canezza-Loc. Molini",46.076818,11.282744,"4112MO",,"4112",
936,"Canezza-Loc. Pinterhof",46.078874,11.283443,"4112PI",,"4112",
937,"Frassilongo-Maso Pizzi",46.08401,11.290375,"4140PI",,"4113",
938,"Frassilongo-Maso Molinari",46.084562,11.291109,"4140MO",,"4113",
939,"Levico Terme-Autostazione",46.010161,11.298858,"4300",,"4300",
940,"Levico T.-Via Avancini",46.008713,11.308628,"4300PM",,"4300",
941,"Barco",46.004584,11.335619,"4310",,"4310",
942,"Levico T.-Via Rovigo",46.009118,11.308644,"4300PR",,"4300",
943,"Regnana Biv.-Dopo A.Costalta",46.159984,11.300172,"4047DC",,"4046",
944,"Regnana-Via Redebus 9",46.156251,11.308984,"4048VD",,"4048",
945,"Regnana",46.154104,11.309902,"4048",,"4048",
946,"Borgo Vals.-Sp.40",46.051473,11.456467,"4400BO",,"4400",
947,"Olle-Trattoria Alla Croce",46.04159,11.460248,"4410TC",,"4410",
948,"Olle-Via Del Boaletto",46.040761,11.465108,"4410BO",,"4410",
949,"Olle",46.040808,11.464163,"4410",,"4410",
950,"Pergine V.-Via Rosmini 19",46.060945,11.232468,"4100VR",,"4100",
951,"Costasavina",46.05811,11.213982,"4138",,"4137",
952,"Fornaci di Roncogno",46.064069,11.224112,"4139",,"4137",
953,"Roncogno",46.069354,11.20732,"4137",,"4137",
954,"Maso Colpi Bivio Via Tiglio",45.997669,11.318198,"4319PP",,"4320",
955,"Maso Colpi Bivio",45.995463,11.319324,"4319",,"4320",
956,"S.Giuliana-Civ.41",45.99309,11.311893,"4320CV",,"4320",
957,"S.Giuliana",45.991575,11.315123,"4320",,"4320",
958,"S.Mauro",46.125272,11.223917,"4030",,"4030",
959,"Valcava",46.206286,11.31197,"1121",,"1121",
960,"Svaldi",46.170079,11.301642,"4061",,"4061",
961,"Ponte Fersina",46.069816,11.223412,"4090",,"4100",
962,"Pergine V.-Viale Dante",46.065908,11.228116,"4100VD",,"4100",
963,"Masetti-Strada Provinciale",46.052647,11.249267,"4280",,"4280",
965,"Levico T.-Alb.Miralago",46.014468,11.294593,"4300MI",,"4300",
966,"Levico Terme-Cimitero",46.008855,11.316263,"4300CI",,"4300",
967,"Levico Terme-Sp.228",46.016487,11.330915,"4300BB",,"4300",
968,"Campiello di Levico",46.019576,11.356679,"4350",,"4350",
969,"Novaledo",46.022213,11.366074,"4360",,"4360",
970,"Novaledo-Via Roati",46.027411,11.374066,"4360VR",,"4360",
971,"Novaledo-Loc.Campregher",46.02934,11.382792,"4361",,"4361",
972,"Marter-Loc.Angeli",46.030565,11.388362,"4370AN",,"4370",
973,"Marter-Autoespresso",46.034103,11.394317,"4370",,"4370",
974,"Roncegno-Via Ciocca",46.044667,11.406879,"4380VC",,"4380",
975,"Roncegno Terme",46.049671,11.411174,"4380",,"4380",
976,"Roncegno-Centro Polisportivo",46.049008,11.421467,"4380CS",,"4380",
977,"Borgo Vals.-Staz. Fs",46.051441,11.454415,"4400FS",,"4400",
978,"Scurelle",46.065058,11.506674,"4500",,"4500",
979,"Scurelle-Via 15 Agosto",46.06296,11.514492,"4500VA",,"4500",
980,"Villa",46.057745,11.519774,"4467",,"4449",
981,"Strigno-Bivio Ivano Fracena",46.061558,11.523764,"4522",,"4511",
983,"Tomaselli",46.068812,11.528258,"4530",,"4530",
984,"Tomaselli-Bivio Latini",46.071154,11.536719,"4530BL",,"4530",
985,"Bieno-Via Bettega",46.07532,11.540816,"4540VD",,"4540",
986,"Bieno-Via Lusumina",46.08413,11.550569,"4540BC",,"4540",
987,"Bieno",46.080268,11.553834,"4540",,"4540",
988,"Bieno-Via Roma",46.081287,11.55899,"4540VR",,"4540",
989,"Pradellano",46.079566,11.577673,"4541",,"4541",
990,"Pradellano-Al Lago",46.076086,11.588456,"4541LA",,"4541",
991,"Pieve Tesino-Passo Forcella",46.070956,11.592248,"4550PF",,"4550",
992,"Pieve Tesino-Case Itea",46.068561,11.605522,"4550VF",,"4550",
993,"Cinte Tesino Bivio",46.066533,11.607625,"4550BV",,"4550",
994,"Cinte Tesino-Stab.Bailo",46.063234,11.609771,"4560BA",,"4550",
996,"Cinte Tesino",46.057645,11.613706,"4560",,"4550",
998,"Pieve Tesino",46.068073,11.609935,"4550",,"4550",
999,"Castello T.-Loc. Molini",46.070757,11.622036,"4570PB",,"4570",
1000,"Castello T.-Ip",46.068606,11.625943,"4570AG",,"4570",
1001,"Castello T.-Via Baili",46.06429,11.62888,"4570BC",,"4570",
1002,"Castello Tesino",46.064873,11.633294,"4570",,"4570",
1003,"Pergine V.-Bivio Susà",46.056775,11.236747,"4100BS",,"4100",
1004,"Pergine Via Al Lago",46.054929,11.235858,"4201",,"4100",
1005,"S.Cristoforo Al Lago",46.038778,11.233503,"4200",,"4200",
1006,"Valcanover",46.026716,11.229254,"4250",,"4250",
1007,"Valcanover-Pizz.Happy Days",46.016696,11.233983,"4260HD",,"4250",
1008,"Calceranica-Bar Floris",46.006556,11.241153,"4260BF",,"4260",
1009,"Calceranica Al Lago",46.003913,11.243293,"4260",,"4260",
1010,"Caldonazzo-Via Marconi",45.994597,11.25698,"4270VM",,"4270",
1011,"Caldonazzo",45.993374,11.260641,"4270",,"4270",
1012,"Caldonazzo-Via Roma",45.994526,11.270753,"4270RO",,"4270",
1013,"Caldonazzo-Sp. Civ.85/B",45.998136,11.279595,"4270SP",,"4270",
1014,"Levico T.-Rist. Brenta",46.006387,11.291849,"4300RB",,"4300",
1015,"Levico T.-Rist.Brenta",46.006543,11.291893,"4300RR",,"4300",
1016,"Caldonazzo",45.99361,11.260696,"4270PT",,"4270",
1017,"Caldonazzo-V.Marconi",45.995308,11.256569,"4270VR",,"4270",
1018,"Calceranica Al Lago",46.004026,11.243466,"4260RR",,"4260",
1019,"Valcanover",46.02739,11.229319,"4250RR",,"4250",
1020,"S.Cristoforo Al Lago",46.038968,11.233977,"4200RR",,"4200",
1021,"Pergine V.-Via Al Lago Civ 17",46.053382,11.235382,"4100FE",,"4100",
1022,"S.Cristoforo-Bivio Darsena",46.039889,11.23981,"4200BD",,"4200",
1023,"Ischia-Alle Terrazze",46.012667,11.26172,"4210TE",,"4200",
1024,"Brenta Bivio",46.004684,11.274362,"4292",,"4292",
1025,"Brenta Bivio",46.004646,11.274916,"4292RR",,"4292",
1026,"Ischia-Alle Terrazze",46.014088,11.260421,"4210TR",,"4200",
1028,"Pergine V.",46.061538,11.237586,"4100RR",,"4100",
1029,"Roveda Bivio",46.086443,11.29381,"4113",,"4113",
1030,"Frassilongo",46.089502,11.297433,"4140",,"4140",
1031,"Frassilongo-Maso Doss Hecchi",46.092488,11.302722,"4140NO",,"4140",
1032,"Frassilongo-Maso Puech",46.094064,11.304207,"4140PU",,"4140",
1033,"Fierozzo-Loc. Gaigheri",46.096613,11.311683,"4141GA",,"4141",
1034,"S.Francesco",46.100363,11.310541,"4141",,"4141",
1035,"S.Felice Fierozzo",46.111159,11.318516,"4142",,"4142",
1037,"Pergine V.-Via Regensburger",46.064432,11.242028,"4100RG",,"4100",
1038,"Pergine V.-V.Regensb/Bellini",46.067887,11.23969,"4100RS",,"4100",
1039,"Casalino-Stadio Del Ghiaccio",46.072183,11.235642,"4119",,"4100",
1040,"Casalino",46.073686,11.230356,"4132",,"4132",
1041,"Vigalzano",46.076931,11.228473,"4133",,"4133",
1042,"Vigalzano-Via Del Sgualdi",46.07979,11.226832,"4133VG",,"4133",
1043,"Canzolino-Via Pianezze",46.081871,11.222569,"4134VP",,"4134",
1044,"Canzolino-Scuole",46.083822,11.219086,"4134SC",,"4134",
1046,"Madrano-Alb.Madrano",46.08556,11.214964,"4022AM",,"4022",
1048,"San Martino di Castrozza",46.262152,11.804287,"0961",,"0961",
1049,"S.Martino di C.-H.Cristallo",46.258679,11.802423,"0961CF",,"0961",
1050,"Impianti Tognola",46.254704,11.800066,"5180",,"5180",
1051,"Valmesta",46.226896,11.809103,"5170",,"5170",
1052,"Siror-Birr.Val Serena",46.189809,11.825381,"5160VS",,"5160",
1053,"Siror",46.187088,11.83058,"5160",,"5160",
1054,"Tressane",46.179401,11.832401,"5140TR",,"5140",
1055,"Fiera di P. Via Roma 2",46.177616,11.831454,"5140PM",,"5140",
1056,"Fiera di Primiero",46.174311,11.828603,"5140",,"5140",
1057,"Fiera di P. Viale Piave 129",46.171329,11.824356,"5140HP",,"5140",
1058,"Sorive",46.160054,11.81988,"5135",,"5135",
1059,"Mezzano-Albergo Salgetti",46.156242,11.814595,"5130SA",,"5130",
1060,"Mezzano",46.154591,11.805976,"5130",,"5130",
1061,"Imer-Via Nazionale 1",46.152028,11.800781,"5110SH",,"5110",
1062,"Imer",46.150662,11.794431,"5110",,"5110",
1063,"Masi di Imer",46.145284,11.785768,"5111",,"5111",
1064,"S.Silvestro",46.13149,11.768954,"5108",,"5111",
1065,"Pontet",46.10684,11.774059,"5100",,"5100",
1066,"Port",46.092397,11.761691,"5090",,"5090",
1067,"Val Rosna",46.08378,11.76443,"5090PV",,"5090",
1069,"Ponte Oltra",46.060534,11.763205,"5070",,"5070",
1070,"Fontane di Lamon",46.036416,11.761574,"5060",,"5060",
1071,"Ponte Serra",46.029632,11.762566,"5050",,"5050",
1072,"Fonzaso-Pedesalto",46.021116,11.781461,"5040PS",,"5040",
1073,"Fonzaso",46.016524,11.80222,"5040",,"5040",
1074,"Arten",46.008258,11.831188,"5030",,"5030",
1075,"S.Lucia",46.003159,11.840783,"5020",,"5020",
1076,"Feltre-Gel. La Zuecca",46.019144,11.893487,"5010GZ",,"5010",
1078,"Feltre-Ospedale",46.021853,11.908009,"5010OS",,"5010",
1079,"Feltre-Staz. Fs",46.012749,11.910851,"5010",,"5010",
1080,"Feltre-Staz. Fs",46.012491,11.910304,"5010RR",,"5010",
1081,"S.Lucia",46.003275,11.840815,"5020RR",,"5020",
1082,"Arten",46.008708,11.831534,"5030RR",,"5030",
1083,"Ponte Oltra",46.060441,11.762556,"5070RR",,"5070",
1085,"Masi di Imer",46.145367,11.786083,"5111RR",,"5111",
1087,"Imer",46.150561,11.794517,"5110RR",,"5110",
1088,"Mezzano",46.15445,11.806214,"5130RR",,"5130",
1089,"Mezzano-Alb.Salgetti",46.156398,11.815198,"5130SR",,"5130",
1090,"Siror",46.186854,11.830376,"5160RR",,"5160",
1091,"Impianti Tognola",46.254564,11.800643,"5180RR",,"5180",
1092,"S.Martino di C.-H.Cristallo",46.258584,11.8026,"0961CR",,"0961",
1093,"Canal San Bovo",46.154983,11.733015,"5117",,"5117",
1094,"Canal S.Bovo-Somprà",46.159542,11.72758,"5117SP",,"5117",
1095,"Pianazzi Bivio",46.162105,11.722759,"5122",,"5117",
1096,"Ronco Fosse",46.15334,11.719645,"5118",,"5118",
1097,"Ronco-Bivio Pugnai",46.149553,11.719951,"5118CO",,"5118",
1098,"Ronco-Bivio Gasperoi",46.141878,11.71719,"5119PI",,"5119",
1099,"Ronco Chiesa",46.141561,11.714637,"5119",,"5119",
1100,"Povo-Mesiano",46.066119,11.142772,"7016",,"4005",
1102,"Caldonazzo-Staz. Fs",45.997136,11.264702,"4270FS",,"4270",
1103,"Levico Terme-Staz. Fs",46.005879,11.305009,"4300FS",,"4300",
1104,"Grigno-Staz. Fs",46.015362,11.624995,"4454FS",,"4454",
1105,"Tezze-Staz. Fs",45.991175,11.669382,"4457FS",,"4457",
1106,"Primolano-Staz. Fs",45.965663,11.701313,"4490FS",,"4490",
1108,"Trento-C.So Tre Novembre",46.062416,11.123713,"0001NO",,"0001",
1109,"Trento-Viale Verona",46.056378,11.128446,"0001VV",,"0001",
1110,"Trento-S.Bartolameo",46.050679,11.130489,"0001DI",,"0001",
1111,"Trento Viale Verona Big Center",46.045792,11.130973,"0001QU",,"0001",
1112,"Trento-Man",46.036737,11.130338,"0001MN",,"0001",
1113,"Mattarello-Loc.Ronchi",46.017259,11.132495,"3010RC",,"3010",
1114,"Mattarello",46.005283,11.126502,"3010",,"3010",
1115,"Acquaviva",45.990248,11.122847,"3020",,"3020",
1116,"Acquaviva-Pizzeria",45.980441,11.11634,"3020SF",,"3020",
1117,"Besenello-Ferm. Nord",45.945968,11.106163,"3030NF",,"3030",
1118,"Besenello",45.942137,11.109389,"3030",,"3030",
1119,"Besenello-Ferm. Sud",45.937109,11.110678,"3030SF",,"3030",
1120,"Calliano",45.934198,11.095733,"3040",,"3040",
1121,"Calliano-Grafiche Manfrini",45.928835,11.093172,"3040MA",,"3040",
1122,"Castelpietra",45.922315,11.091932,"3055",,"3055",
1123,"Volano",45.91792,11.06378,"3070",,"3070",
1124,"S.Ilario",45.908274,11.040552,"3080",,"3100",
1125,"Rovereto-V.Le Trento",45.900157,11.041998,"3100TN",,"3100",
1126,"Rovereto-Via Manzoni",45.892473,11.038426,"3100",,"3100",
1128,"Rovereto-Difr.Rist.Cristina",45.881366,11.03186,"3100HC",,"3100",
1129,"Lizzanella",45.875635,11.031726,"3290",,"3100",
1130,"Lizzanella-Bar Verona",45.872773,11.024339,"3290BV",,"3100",
1131,"Centro Commerciale Millenium",45.868786,11.014432,"3300SG",,"3100",
1132,"Mori-Stazione F.S.",45.861909,11.000618,"3542",,"3542",
1133,"Ravazzone di Mori",45.860092,10.991291,"3312",,"3312",
1134,"Molina di Mori",45.85521,10.985631,"3320",,"3320",
1135,"Mori-Bar Centrale",45.851605,10.978781,"3310",,"3310",
1136,"Mori-Bivio Sud",45.853583,10.967512,"3310SB",,"3310",
1137,"Mori-Difr.Discoteca Fanum",45.855024,10.946425,"3310FA",,"3460",
1138,"Loppio",45.855726,10.929794,"3460",,"3460",
1139,"Passo S.Giovanni",45.873945,10.906342,"3465",,"3465",
1140,"Nago",45.878476,10.890669,"3470",,"3470",
1141,"Torbole",45.871053,10.875512,"3480",,"3480",
1142,"Linfano Bivio",45.875674,10.871454,"3482",,"3480",
1143,"Riva V.Rovereto H.Brione",45.879954,10.85625,"0960HB",,"0960",
1145,"Riva Via D.Chiesa",45.888706,10.846075,"0960CD",,"0960",
1146,"Riva Del G.-Autostaz.",45.892289,10.844892,"0960",,"0960",
1147,"Riva D/Garda Rione Degasperi",45.895383,10.850061,"0960DR",,"0960",
1148,"Riva Del G. C.Comm. 2000",45.896469,10.851309,"0960CC",,"0960",
1149,"Riva Del G. S.Nazzaro",45.899783,10.85566,"3500",,"0960",
1150,"S.Tomaso-Direz. Arco",45.902286,10.860011,"3510",,"3510",
1151,"Arco S.Caterina Eurospar",45.904792,10.86422,"3520AU",,"3520",
1152,"Arco Bivio Sp 36 Grazie",45.906486,10.866327,"3520BG",,"3520",
1153,"Arco Via S.Caterina",45.912254,10.875211,"3533",,"3520",
1154,"Arco-Autostaz.",45.916113,10.883001,"3520",,"3520",
1155,"Arco Piazza Italia",45.919566,10.891333,"3520LR",,"3520",
1156,"Caneve",45.916735,10.892204,"3529",,"3520",
1157,"Bolognano Bivio",45.910903,10.900309,"3531",,"3520",
1158,"Bolognano",45.912063,10.901986,"3530",,"3520",
1159,"Bolognano Via Asilo",45.914058,10.902196,"3530VA",,"3520",
1160,"Massone Case Itea",45.921813,10.899108,"3540",,"3520",
1161,"Massone",45.924014,10.898306,"3540SE",,"3520",
1162,"S.Martino di Arco",45.92446,10.894775,"3540SM",,"3520",
1163,"Arco Svizzera",45.921461,10.891616,"3520SV",,"3520",
1165,"Arco S.Caterina Eurospar",45.904663,10.863891,"3520AR",,"3520",
1166,"S.Tomaso-Direz. Riva",45.902908,10.861114,"3510RR",,"3510",
1167,"Riva Del G. S.Nazzaro",45.899422,10.855184,"3500RR",,"0960",
1168,"Riva Del G. C.Comm. 2000",45.897765,10.852435,"0960CR",,"0960",
1169,"Riva D/Garda Rione Degasperi",45.894834,10.849462,"0960DG",,"0960",
1170,"Riva D/Garda Viale Martiri",45.887604,10.844054,"0960RV",,"0960",
1171,"Nago",45.878302,10.890542,"3470RR",,"3470",
1172,"Loppio",45.85549,10.930108,"3460RR",,"3460",
1173,"Mori-Bar Centrale",45.851608,10.978989,"3310RR",,"3310",
1174,"Molina di Mori",45.855097,10.985453,"3320RR",,"3320",
1175,"Ravazzone di Mori",45.858717,10.990649,"3312RR",,"3312",
1176,"Mori-Stazione F.S.",45.861821,11.000486,"3542RR",,"3542",
1177,"Lizzanella-Bar Verona",45.872694,11.024273,"3290BR",,"3100",
1178,"Lizzanella",45.876161,11.032031,"3290RR",,"3100",
1179,"Rovereto-Rist.Cristina",45.881389,11.032067,"3100RC",,"3100",
1180,"Rovereto-Staz.F.S.",45.890243,11.03403,"3100FR",,"3100",
1181,"Rovereto-V.Le Trento",45.900353,11.042123,"3100TR",,"3100",
1182,"S.Ilario",45.908367,11.040784,"3080RR",,"3100",
1183,"Volano",45.917749,11.063577,"3070RR",,"3070",
1184,"Calliano",45.934013,11.096002,"3040RR",,"3040",
1185,"Besenello",45.942592,11.108641,"3030RR",,"3030",
1186,"Besenello-Ferm. Nord",45.946015,11.106023,"3030NR",,"3030",
1187,"Mattarello",46.005251,11.126637,"3010RR",,"3010",
