 "name" , "from" , "to" , "diff" , "c" , "email" , "phone" , "web" , "city" , "street" , "num" , "cap" , "prov" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "bolzano" , "vintlerstraße" , "11" , "39,100" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "villandro" , "franz-von-defregger-gasse" , "7" , "39,040" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "luson" , "via lüsen" , "24" , "39,040" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "ortisei" , "via promeneda" , "3" , "39,046" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "resia" , "lorettweg" , "4" , "39,027" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "termeno" , "julius von payer straße" , "2" , "39,040" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "tirolo" , "via gnaid" ,   , "39,019" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "merano" , "rennweg" , "27" , "39,012" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "caldaro" , "garnellenweg" , "15 a" , "39,052" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "trento" , "via adalberto libera s/n" ,   , "38,121" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "castelrotto" , "oswald von wolkensteinstrasse" , "5" , "39,040" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "pozza di fassa" , "strada tita piaz" , "32" , "38,036" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "colle isarco" , "pflersch" , "88" , "39,041" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "trento" , "via san pietro" , "3" , "38,122" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "santa valburga" , "pracupola al lago" , "355" , "39,016" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "ledro" , "via val maria" , "241" , "38,067" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "laces" , "quellenweg" , "12" , "39,021" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "santa cristina in val gardena" , "str. val" , "61" , "39,047" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "merano" , "via portici" , "5" , "39,012" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "riva del garda" , "via concordia" , "33" , "38,066" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "campo tures" , "jungmannstraße" , "1" , "39,032" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
